,spy,spy_lag1,sp500,nasdaq,dji,cac40,daxi,aord,hsi,nikkei,Price
647,0.19999700000001042,-0.8499979999999994,-4.5200190000000475,-22.0,11.72949299999891,83.8000479999996,4.290038999999524,62.89990299999954,-23.599609000000783,179.58984299999975,111.32
648,-2.349999000000011,0.19999700000001042,-4.770019999999931,-5.550049000000399,-38.06933599999866,-34.819823999999244,-27.439940999999635,21.60009700000046,230.16992200000095,7.809570999999778,111.519997
649,2.8200000000000074,-2.349999000000011,-9.630004999999983,-51.78002900000001,-33.75,-22.350097000000005,-40.630371000000196,6.5,56.11914099999922,-174.74023500000112,109.16999799999999
650,0.49000499999999647,2.8200000000000074,9.090087999999923,56.03002900000001,3.6298829999996087,-118.9499520000004,154.16992199999913,27.800293000000238,-145.15039000000252,93.69921799999975,111.989998
651,0.04999600000000726,0.49000499999999647,17.80993699999999,8.429932000000008,205.09960899999896,36.34985400000005,75.76025400000071,-4.89990299999954,-22.238280999998096,-6.780273000000307,112.480003
652,-0.27999900000000366,0.04999600000000726,-4.279907000000094,-0.6599120000000767,-43.71972699999969,-12.059815000000071,10.080077999999958,-23.800293000000238,52.09961000000112,16.540038999999524,112.529999
653,-0.5100020000000001,-0.27999900000000366,4.719970000000103,0.12988300000006348,49.46972699999969,-26.880127000000357,27.609862999999677,45.5,-74.24023400000078,101.33007899999939,112.25
654,1.1799999999999926,-0.5100020000000001,-3.7100829999999405,-23.800048999999944,-11.120116999998572,122.17993200000001,-35.93017599999985,17.79980499999965,-100.63867100000061,-6.019530999999915,111.739998
655,-0.8899989999999889,1.1799999999999926,0.7301029999998718,31.390136999999868,-13.92968800000017,39.100098000000344,-79.3696289999998,-24.099609999999302,31.410155999998096,-74.26074299999891,112.91999799999999
656,-1.379997000000003,-0.8899989999999889,0.11999500000001717,-18.75,42.00976599999922,26.3000490000004,64.2299809999995,17.89990200000011,8.880859000000783,-22.150390999999217,112.029999
657,-3.0,-1.379997000000003,-6.030029000000013,-43.1301269999999,-64.80956999999944,19.540038999999524,92.31005800000094,3.39990299999954,34.25976500000252,106.91992199999913,110.650002
658,0.6399990000000031,-3.0,-35.41003499999988,-72.29003899999998,-270.2402349999993,-0.5400389999995241,7.699706999999762,34.89990299999954,-59.78906300000017,-3.8193350000001374,107.650002
659,-0.7200010000000105,0.6399990000000031,0.7399909999999181,18.450194999999894,-41.25,-32.850098000000344,45.16992200000004,-50.5,-2.7304689999982656,-20.19043000000056,108.290001
660,1.6200020000000137,-0.7200010000000105,-4.7299809999999525,-21.780029000000013,-17.259765000000698,28.669921999999588,28.27001999999993,-75.19970699999976,53.310546999997314,-104.3896480000003,107.57
661,0.34999899999999684,1.6200020000000137,3.6700439999999617,35.78002900000001,-5.4404300000005605,68.64013700000078,-34.46972699999969,-40.0,4.519531000001734,44.43945300000087,109.190002
662,-0.3200000000000074,0.34999899999999684,10.919922000000042,8.209961000000021,100.95996100000048,2.040038999999979,-10.75,57.29980400000022,52.68945299999905,-98.76953099999992,109.540001
663,-1.6600030000000032,-0.3200000000000074,0.3599850000000515,-0.5,12.560546999999133,17.159911999999622,-81.2700190000005,-5.300293000000238,199.859375,3.12011800000073,109.220001
664,0.4800030000000106,-1.6600030000000032,-16.809936000000107,-32.54003899999998,-140.16992199999913,17.100097000000005,-92.70019599999978,38.0,-18.121093000001565,36.62988299999961,107.559998
665,-2.0900040000000075,0.4800030000000106,-2.2700199999999313,16.080077999999958,-55.47070300000087,-16.570067999999992,21.209961000000476,14.199706999999762,-124.33984399999827,45.769530999999915,108.040001
666,-1.0,-2.0900040000000075,-10.160033999999996,-57.34008799999992,-42.45996099999866,5.219970999999987,-30.330078000000867,11.89990299999954,-2.550781999998435,-51.27050700000109,105.949997
667,1.4900050000000107,-1.0,-14.219970999999987,-21.85009799999989,-132.89941400000134,-64.03003000000035,-7.459960999999566,-36.39990200000011,-53.33007799999905,29.330077999999048,104.949997
668,-0.5500030000000038,1.4900050000000107,7.3000489999999445,39.34008799999992,19.75,-93.97997999999961,57.80029300000024,-3.399902000000111,261.44921800000157,-185.48046900000008,106.440002
669,0.6900030000000044,-0.5500030000000038,-7.010009000000082,-14.330077999999958,-77.72070299999905,39.0,33.209960999999566,-36.20019599999978,-64.6914059999981,-36.28906199999983,105.889999
670,-1.660004000000015,0.6900030000000044,13.630004000000099,11.600097999999889,163.4003900000007,-27.859863000000132,-136.41992200000004,-50.89990200000011,-94.30859399999827,-29.860351999999693,106.58000200000001
671,1.8100050000000039,-1.660004000000015,-16.020019000000048,-36.0,-139.16015600000173,-7.25,-62.72021500000028,28.39990200000011,-2.7617190000019036,181.33007799999905,104.91999799999999
672,1.989998,1.8100050000000039,2.839966000000004,32.989990000000034,9.589844000000085,35.1699220000005,-54.319823999999244,21.60009799999989,226.33007799999905,102.95996100000048,106.730003
673,1.8200000000000074,1.989998,30.94006300000001,36.239990000000034,254.07031200000165,16.41992099999925,-37.39013700000032,68.89990299999954,58.890625,23.719725999999355,108.720001
674,-0.16999800000000675,1.8200000000000074,12.949951000000056,48.96997099999999,51.839843999998266,-96.54003899999952,11.790039999999863,-32.0,-115.99023400000078,-86.70996100000048,110.540001
675,-0.5100020000000001,-0.16999800000000675,8.989990999999918,-0.6999510000000555,124.87988300000143,-33.44995100000051,-37.27978599999915,79.79980499999965,-29.669921000000613,-259.9501959999998,110.370003
676,1.7900010000000037,-0.5100020000000001,-10.239990999999918,-11.189941999999974,-108.30957099999978,-13.459960999999566,73.48974599999929,20.60009799999989,146.5488289999994,-70.27050700000109,109.860001
677,-0.5299990000000037,1.7900010000000037,8.790038999999979,35.02001999999993,49.649413999999524,-40.95996100000002,-127.45019500000035,10.5,-10.490234000000783,68.33984400000008,111.650002
678,1.4599990000000105,-0.5299990000000037,3.4199220000000423,-12.010009999999966,26.87011799999891,8.219970999999987,90.91015599999992,32.30029300000024,-219.8710940000019,-50.959961000000476,111.120003
679,-0.08000200000000746,1.4599990000000105,8.81005899999991,24.719970999999987,43.589843000001565,-30.39990200000011,134.62011800000073,1.700195000000349,64.109375,-19.189453999999387,112.58000200000001
680,-0.18000000000000682,-0.08000200000000746,7.780029000000013,17.510009999999966,86.1308599999993,58.339842999999746,20.10009699999955,-23.5,71.0898440000019,49.360350999999355,112.5
681,0.4100030000000032,-0.18000000000000682,-1.7299800000000687,1.8598630000001322,-18.310547000000952,-83.63989199999924,64.62988300000052,40.0996099999993,76.30078100000173,-18.050781999998435,112.32
682,0.3099980000000073,0.4100030000000032,4.459961000000021,14.340087999999923,45.33007800000087,72.82006799999999,-19.37011700000039,-21.29980499999965,107.10156199999983,-67.46972599999935,112.730003
683,-0.1600040000000007,0.3099980000000073,2.5,20.909912000000077,23.79980500000056,102.52978499999972,-37.589844000000085,40.9003900000007,-125.78906299999653,22.62011700000039,113.040001
684,1.4200060000000008,-0.1600040000000007,0.17993100000012419,4.380126999999902,12.530273000000307,31.700195999999778,42.50976600000013,7.700195999999778,-112.4101559999981,-23.280274000000645,112.879997
685,-0.5,1.4200060000000008,16.25,32.46997099999999,145.30956999999944,53.3698730000001,44.380371000000196,32.60009700000046,83.02929700000095,-9.169922000000952,114.300003
686,-1.3100050000000039,-0.5,-3.3299560000000383,-15.360107999999855,7.720703999999387,-26.320068999999876,72.28955099999894,-53.0,38.17968800000017,-48.97949299999891,113.800003
687,1.260002,-1.3100050000000039,-8.390014000000065,-23.199951000000056,-22.62988299999961,-36.52978499999972,3.2700190000005023,27.39990299999954,-39.511719000001904,-2.5800789999993867,112.489998
688,1.110000999999997,1.260002,0.5899650000001202,39.550048999999944,-74.09082099999978,34.139892999999574,20.74023500000021,-3.0,128.36913999999888,-124.79980500000056,113.75
689,-0.44000300000000436,1.110000999999997,16.95007399999986,23.469970000000103,195.640625,36.26001000000042,-27.379883000000518,-19.5,166.91015600000173,-12.12988200000109,114.860001
690,-0.04000099999998952,-0.44000300000000436,-6.329956000000038,-6.60009700000046,-50.860351000001174,62.21996999999965,42.790039000000434,10.10009700000046,23.841796000000613,19.700195999999778,114.41999799999999
691,0.6700060000000008,-0.04000099999998952,4.43994100000009,-0.7597659999992175,48.81054700000095,2.1398929999995744,-66.65039100000013,7.799804999999651,-223.73828199999843,75.99023400000078,114.379997
692,-0.06000500000000386,0.6700060000000008,-0.7800290000000132,18.58984399999963,-21.94043000000056,8.810058000000026,49.790039000000434,-18.39990200000011,212.4199219999973,125.390625,115.050003
693,-0.619995000000003,-0.06000500000000386,-2.4799809999999525,-4.139893000000029,-46.32031199999983,-18.280029000000013,5.260253999999804,54.80029300000024,132.67968699999983,33.12988299999961,114.989998
694,0.4300000000000068,-0.619995000000003,1.4699709999999868,-24.570067999999992,39.12988200000109,20.330078000000412,-34.02001899999959,-0.899902000000111,-87.3085940000019,27.049804000000222,114.370003
695,1.2199939999999998,0.4300000000000068,-4.279907000000094,6.270019999999931,-76.06933600000048,-40.239990000000034,-78.41992200000095,-28.70019500000035,-129.78125,81.90917900000022,114.800003
696,0.4800029999999964,1.2199939999999998,19.130004999999983,26.639892000000145,184.00976599999922,43.739990000000034,133.97998000000098,-57.60009799999989,76.76953100000173,-16.650390999999217,116.019997
697,-0.4499969999999962,0.4800029999999964,1.7598870000001625,-3.530029000000468,31.62011700000039,15.010009999999966,-49.66992200000004,-10.799804999999651,-126.390625,-85.49023500000112,116.5
698,0.6699979999999925,-0.4499969999999962,-3.209961000000021,-6.869872999999643,-19.910155999999915,-34.32006799999999,38.07958999999937,36.69970699999976,-379.1503909999992,45.399413999999524,116.050003
699,-0.45000399999999274,0.6699979999999925,6.959961000000021,18.699951000000056,58.42968800000017,-74.59985400000005,-82.25976499999979,-6.899902000000111,-79.67968800000017,-95.72070399999939,116.720001
700,1.390006999999997,-0.45000399999999274,-1.0399170000000595,-5.760009999999966,3.860350999999355,108.69995100000006,30.040039000000434,64.5,-81.36913999999888,118.45019499999944,116.269997
701,0.1499939999999924,1.390006999999997,7.0399170000000595,34.85009799999989,12.030274000000645,-46.0,-39.060059000000365,5.700195000000349,286.1191399999989,193.03027399999883,117.660004
702,0.47000100000001055,0.1499939999999924,6.5,8.659912000000077,74.16992100000061,30.399902999999995,-72.87988299999961,0.20019500000034895,63.24023400000078,-102.45019599999978,117.809998
